Year,Title,Authors,Number of authors,Abstract,Citations,Paper file
1991,Benchmarking Feed-Forward Neural Networks: Models and Measures,Leonard Hamey,1,"Existing metrics for the learning performance of feed-forward neural networks do  not provide a satisfactory basis for comparison because the choice of the training  epoch limit can determine the results of the comparison.  I propose new metrics  which  have  the  desirable property of being  independent of the  training epoch  limit.  The efficiency measures  the yield of correct networks in proportion to the  training effort expended.  The optimal epoch limit provides the greatest efficiency.  The learning performance is modelled statistically, and asymptotic performance  is estimated.  Implementation details may be found in (Harney,  1992).",0,https://papers.nips.cc/paper_files/paper/1991/file/8d34201a5b85900908db6cae92723617-Paper.pdf
1991,CCD Neural Network Processors for Pattern Recognition,"Alice Chiang, Michael Chuang, Jeffrey LaFranchise",3,"A  CCD-based  processor  that we  call  the  NNC2  is  presented.  The  NNC2  implements a  fully  connected  192-input, 32-output two-layer network  and  can  be  cascaded  to  form  multilayer  networks  or  used  in  parallel  for  ad(cid:173) ditional  input or  output  nodes.  The device  computes  1.92  x  109  connec(cid:173) tions/sec when clocked at 10 MHz.  Network weights can be specified to six  bits of accuracy and are stored on-chip in  programmable digital memories.  A  neural  network  pattern  recognition  system using  NNC2  and  CCD  im(cid:173) age  feature  extractor  (IFE)  devices  is  described.  Additionally,  we  report  a  CCD  output  circuit  that  exploits  inherent  nonlinearities  in  the  charge  injection  process to realize  an  adjustable-threshold sigmoid  in  a  chip  area  of 40  x  80  J.tlU2 .",0,https://papers.nips.cc/paper_files/paper/1991/file/8e6b42f1644ecb1327dc03ab345e618b-Paper.pdf
1991,A Simple Weight Decay Can Improve Generalization,"Anders Krogh, John Hertz",2,"It has  been observed  in  numerical simulations that a weight decay  can  im(cid:173) prove generalization in a feed-forward  neural network.  This paper explains  why.  It is  proven  that  a  weight  decay  has  two effects  in  a  linear  network.  First,  it  suppresses  any  irrelevant  components  of  the  weight  vector  by  choosing  the smallest  vector  that solves  the learning  problem.  Second,  if  the size  is chosen  right,  a weight  decay  can suppress some of the effects  of  static  noise  on  the  targets,  which  improves  generalization  quite  a  lot.  It  is  then  shown  how  to extend  these  results  to networks  with hidden  layers  and  non-linear  units.  Finally  the  theory  is  confirmed  by  some numerical  simulations using  the  data from  NetTalk.",0,https://papers.nips.cc/paper_files/paper/1991/file/8eefcfdf5990e441f0fb6f3fad709e21-Paper.pdf
1991,Neural Network Diagnosis of Avascular Necrosis from Magnetic Resonance Images,"Armando Manduca, Paul Christy, Richard Ehman",3,"A vascular necrosis (AVN) of the femoral head is a common yet poten(cid:173) tially serious disorder which can be detected in its very early stages with  magnetic resonance imaging. We have developed multi-layer perceptron  networks, trained with conjugate gradient optimization, which diagnose  A VN from single magnetic resonance images of the femoral head with  100% accuracy on training data and 97% accuracy on test data.",0,https://papers.nips.cc/paper_files/paper/1991/file/941e1aaaba585b952b62c14a3a175a61-Paper.pdf
1991,Obstacle Avoidance through Reinforcement Learning,"Tony Prescott, John Mayhew",2,A  method  is  described  for  generating  plan-like.  reflexive.  obstacle  avoidance behaviour in a mobile robot. The experiments reported here  use  a  simulated  vehicle  with  a  primitive  range  sensor.  Avoidance  behaviour is encoded as a set of continuous functions of the  perceptual  input space. These functions are stored  using CMACs and trained by a  variant of Barto and Sutton's adaptive critic  algorithm.  As  the  vehicle  explores  its  surroundings it adapts  its  responses  to  sensory stimuli  so  as  to  minimise  the  negative  reinforcement  arising  from  collisions.  Strategies  for  local  navigation  are  therefore  acquired  in  an  explicitly  goal-driven  fashion.  The resulting  trajectories  form  elegant collision(cid:173) free paths through the environment,0,https://papers.nips.cc/paper_files/paper/1991/file/9431c87f273e507e6040fcb07dcb4509-Paper.pdf
1991,The VC-Dimension versus the Statistical Capacity of Multilayer Networks,"Chuanyi Ji, Demetri Psaltis",2,"A  general  relationship  is  developed  between  the  VC-dimension  and  the  statistical lower  epsilon-capacity which shows  that the VC-dimension can  be  lower  bounded  (in  order)  by the statistical  lower epsilon-capacity of a  network  trained  with  random  samples.  This  relationship  explains  quan(cid:173) titatively  how  generalization  takes  place  after  memorization,  and  relates  the concept of generalization (consistency) with the capacity of the optimal  classifier over a class of classifiers with the same structure and the capacity  of the Bayesian classifier.  Furthermore, it provides a general methodology  to evaluate a  lower  bound for  the VC-dimension of feedforward multilayer  neural networks.  This  general  methodology  is  applied  to  two  types  of networks  which  are  important  for  hardware  implementations:  two  layer  (N  - 2L  - 1)  net(cid:173) works  with  binary  weights,  integer  thresholds  for  the  hidden  units  and  zero  threshold  for  the  output  unit,  and  a  single  neuron  ((N - 1)  net(cid:173) works)  with  binary  weigths  and  a  zero  threshold.  Specifically,  we  obtain  OC~L) ::;  d2  ::;  O(W),  and  d1  """"'  O(N).  Here  W  is  the  total  number  of weights  of  the  (N - 2L - 1)  networks.  d1  and  d2  represent  the  VC(cid:173) dimensions  for  the (N - 1)  and  (N - 2L - 1)  networks respectively.",0,https://papers.nips.cc/paper_files/paper/1991/file/9461cce28ebe3e76fb4b931c35a169b0-Paper.pdf
1991,Improving the Performance of Radial Basis Function Networks by Learning Center Locations,"Dietrich Wettschereck, Thomas Dietterich",2,"Three methods for improving the performance of (gaussian) radial basis  function (RBF) networks were tested on the NETtaik task. In RBF, a  new example is classified by computing its Euclidean distance to a set of  centers chosen by unsupervised methods. The application of supervised  learning to learn a non-Euclidean distance metric was found to reduce the  error rate of RBF networks, while supervised learning of each center's vari(cid:173) ance resulted in inferior performance. The best improvement in accuracy  was achieved by networks called generalized radial basis function (GRBF)  networks. In GRBF, the center locations are determined by supervised  learning. After training on 1000 words, RBF classifies 56.5% of letters  correct, while GRBF scores 73.4% letters correct (on a separate test set).  From these and other experiments, we conclude that supervised learning  of center locations can be very important for radial basis function learning.",0,https://papers.nips.cc/paper_files/paper/1991/file/97e8527feaf77a97fc38f34216141515-Paper.pdf
1991,Models Wanted: Must Fit Dimensions of Sleep and Dreaming,"J. Hobson, Adam Mamelak, Jeffrey Sutton",3,"During waking and sleep, the brain and mind undergo a  tightly linked and  precisely  specified  set  of changes  in state.  At  the  level  of neurons,  this  process  has  been  modeled  by  variations  of Volterra-Lotka  equations  for  cyclic fluctuations of brainstem cell populations.  However, neural network  models based upon rapidly developing knowledge ofthe specific population  connectivities  and  their  differential responses  to drugs  have  not  yet  been  developed.  Furthermore, only  the  most  preliminary  attempts  have  been  made  to model across states.  Some  of our own attempts  to link rapid eye  movement (REM) sleep neurophysiology and dream cognition using neural  network approaches  are summarized in this  paper.",0,https://papers.nips.cc/paper_files/paper/1991/file/98b297950041a42470269d56260243a1-Paper.pdf
1991,"Merging Constrained Optimisation with Deterministic Annealing to ""Solve"" Combinatorially Hard Problems",Paul Stolorz,1,"Several parallel analogue algorithms, based upon mean field theory (MFT)  approximations to an underlying statistical mechanics formulation, and re(cid:173) quiring an externally prescribed annealing schedule, now exist for finding  approximate solutions to difficult combinatorial optimisation problems.  They have been applied to the Travelling Salesman Problem (TSP), as  well as to various issues in computational vision and cluster analysis. I  show here that any given MFT algorithm can be combined in a natural  way with notions from the areas of constrained optimisation and adaptive  simulated annealing to yield a single homogenous and efficient parallel re(cid:173) laxation technique, for which an externally prescribed annealing schedule  is no longer required. The results of numerical simulations on 50-city and  100-city TSP problems are presented, which show that the ensuing algo(cid:173) rithms are typically an order of magnitude faster than the MFT algorithms  alone, and which also show, on occasion, superior solutions as well.",0,https://papers.nips.cc/paper_files/paper/1991/file/99c5e07b4d5de9d18c350cdf64c5aa3d-Paper.pdf
1991,Neural Control for Rolling Mills: Incorporating Domain Theories to Overcome Data Deficiency,"Martin Röscheisen, Reimar Hofmann, Volker Tresp",3,"In  a  Bayesian  framework,  we  give  a  principled  account  of how  domain(cid:173) specific prior knowledge such  as imperfect analytic domain theories can be  optimally  incorporated  into  networks  of locally-tuned  units:  by  choosing  a  specific  architecture  and  by  applying  a  specific  training  regimen.  Our  method  proved  successful  in  overcoming  the  data  deficiency  problem  in  a  large-scale  application  to  devise  a  neural  control  for  a  hot  line  rolling  mill.  It  achieves  in  this  application  significantly  higher  accuracy  than  optimally-tuned standard  algorithms such  as  sigmoidal backpropagation,  and  outperforms the state-of-the-art solution.",0,https://papers.nips.cc/paper_files/paper/1991/file/9a96876e2f8f3dc4f3cf45f02c61c0c1-Paper.pdf
1991,Polynomial Uniform Convergence of Relative Frequencies to Probabilities,"Alberto Bertoni, Paola Campadelli, Anna Morpurgo, Sandra Panizza",4,"We  define  the  concept  of  polynomial  uniform  convergence  of  relative  frequencies  to  probabilities  in  the  distribution-dependent  context.  Let  Xn  = {O, l}n, let Pn be a  probability distribution on Xn  and let Fn  C  2X ,.  be  a  family  of events.  The  family  {(Xn, Pn, Fn)}n~l  has  the  property  of polynomial uniform  convergence  if the  probability  that  the  maximum  difference  (over  Fn)  between  the  relative  frequency  and  the  probabil(cid:173) ity  of  an  event  exceed  a  given  positive  e  be  at  most  6  (0  <  6  <  1),  when  the sample on  which  the frequency  is  evaluated  has size  polynomial  in  n,l/e,l/b.  Given  at-sample  (Xl, ... ,Xt),  let  C~t)(XI, ... ,Xt)  be  the  Vapnik-Chervonenkis dimension of the family {{x}, ... ,xtl n f  I f  E  Fn}  and  M(n, t)  the  expectation  E(C~t) It).  We  show  that  {(Xn, Pn, Fn)}n~l  has  the  property of polynomial uniform convergence  iff there exists  f3  > 0  such  that  M(n, t)  = O(n/t!3).  Applications  to  distribution-dependent  PAC learning are discussed.",0,https://papers.nips.cc/paper_files/paper/1991/file/9ad6aaed513b73148b7d49f70afcfb32-Paper.pdf
1991,Forward Dynamics Modeling of Speech Motor Control Using Physiological Data,"Makoto Hirayama, Eric Vatikiotis-Bateson, Mitsuo Kawato, Michael Jordan",4,"We  propose  a  paradigm  for  modeling  speech  production  based  on  neural  networks.  We  focus  on characteristics  of the  musculoskeletal  system.  Using  real physiological data - articulator movements and EMG from  muscle activity(cid:173) a  neural  network  learns  the  forward  dynamics  relating  motor  commands  to  muscles  and  the  ensuing  articulator  behavior.  After  learning,  simulated  perturbations, were used to asses properties of the acquired model, such as natural  frequency,  damping,  and  interarticulator  couplings.  Finally,  a  cascade neural  network is  used  to  generate  continuous  motor commands from  a  sequence  of  discrete articulatory targets.",0,https://papers.nips.cc/paper_files/paper/1991/file/9b70e8fe62e40c570a322f1b0b659098-Paper.pdf
1991,Learning to Segment Images Using Dynamic Feature Binding,"Michael C. Mozer, Richard Zemel, Marlene Behrmann",3,"Despite  the fact  that complex visual  scenes  contain multiple,  overlapping  objects,  people  perform  object  recognition  with  ease  and accuracy.  One  operation  that facilitates  recognition  is  an early  segmentation  process  in  which  features of objects are grouped and labeled  according  to which  ob(cid:173) ject they belong.  Current computational systems  that perform this oper(cid:173) ation  are based  on predefined  grouping heuristics.  We  describe  a  system  called  MAGIC  that  learn.  how  to  group  features  based  on  a  set  of pre(cid:173) segmented  examples.  In many cases,  MAGIC  discovers  grouping heuristics  similar to those previously proposed, but it also has the capability of find(cid:173) ing  nonintuitive  structural regularities  in images.  Grouping is  performed  by  a  relaxation  network  that  aUempts  to  dynamically  bind  related  fea(cid:173) tures.  Features  transmit  a  complex-valued  signal  (amplitude  and  phase)  to one another;  binding  can thus be represented  by phase locking  related  features.  MAGIC'S  training  procedure is  a  generalization  of recurrent  back  propagation to complex-valued units. ",0,https://papers.nips.cc/paper_files/paper/1991/file/9b72e31dac81715466cd580a448cf823-Paper.pdf
1991,Simulation of Optimal Movements Using the Minimum-Muscle-Tension-Change Model,"Menashe Dornay, Yoji Uno, Mitsuo Kawato, Ryoji Suzuki",4,"This  work  discusses  various  optimization  techniques  which  were  proposed  in  models  for  controlling  arm  movements.  In  particular,  the  minimum-muscle-tension-change  model  is  investigated.  A  dynamic  simulator of the  monkey's  arm,  including  seventeen  single  and double  joint muscles,  is  utilized  to  generate  horizontal  hand  movements.  The  hand  trajectories  produced by  this  algorithm  are discussed.",0,https://papers.nips.cc/paper_files/paper/1991/file/a516a87cfcaef229b342c437fe2b95f7-Paper.pdf
1991,Neural Network Analysis of Event Related Potentials and Electroencephalogram Predicts Vigilance,"Rita Venturini, William Lytton, Terrence J. Sejnowski",3,"Automated  monitoring  of  vigilance  in  attention  intensive  tasks  such  as  air  traffic  control  or  sonar  operation  is  highly  desirable.  As  the  opera(cid:173) tor monitors the  instrument,  the  instrument  would  monitor the operator,  insuring against lapses.  We  have taken a first  step  toward this goal by  us(cid:173) ing feedforward neural networks trained with backpropagation to interpret  event  related  potentials  (ERPs)  and electroencephalogram  (EEG)  associ(cid:173) ated with periods of high and low vigilance.  The accuracy of our system on  an ERP data set  averaged  over  28  minutes was  96%,  better than the 83%  accuracy  obtained  using  linear  discriminant  analysis.  Practical  vigilance  monitoring will require prediction over shorter time periods.  We were  able  to  average  the  ERP  over  as  little  as  2  minutes  and  still  get  90%  correct  prediction of a vigilance measure.  Additionally, we  achieved similarly good  performance  using segments of EEG  power  spectrum  as  short  as  56  sec.",0,https://papers.nips.cc/paper_files/paper/1991/file/a760880003e7ddedfef56acb3b09697f-Paper.pdf
1991,HARMONET: A Neural Net for Harmonizing Chorales in the Style of J. S. Bach,"Hermann Hild, Johannes Feulner, Wolfram Menzel",3,"HARMONET, a system employing connectionist networks for music pro(cid:173) cessing, is presented. After being trained on some dozen Bach chorales  using error backpropagation, the system is capable of producing four-part  chorales in the style of J .s.Bach, given a one-part melody. Our system  solves a musical real-world problem on a performance level appropriate  for musical practice. HARMONET's power is based on (a) a new coding  scheme capturing musically relevant information and (b) the integration of  backpropagation and symbolic algorithms in a hierarchical system, com(cid:173) bining the advantages of both.",0,https://papers.nips.cc/paper_files/paper/1991/file/a7aeed74714116f3b292a982238f83d2-Paper.pdf
1991,A Self-Organizing Integrated Segmentation and Recognition Neural Net,"Jim Keeler, David Rumelhart",2,"We present a neural network algorithm that simultaneously performs seg(cid:173) mentation and recognition of input patterns that self-organizes to detect  input pattern locations and pattern boundaries. We demonstrate this neu(cid:173) ral network architecture on character recognition using the NIST database  and report on results herein. The resulting system simultaneously seg(cid:173) ments and recognizes touching or overlapping characters, broken charac(cid:173) ters, and noisy images with high accuracy.",0,https://papers.nips.cc/paper_files/paper/1991/file/a86c450b76fb8c371afead6410d55534-Paper.pdf
1991,A Comparison of Projection Pursuit and Neural Network Regression Modeling,"Jenq-Neng Huang, Hang Li, Martin Maechler, R. Martin, Jim Schimert",5,"Two  projection  based  feedforward  network  learning  methods  for  model(cid:173) free  regression  problems  are  studied  and  compared  in  this  paper:  one  is  the  popular  back-propagation learning  (BPL);  the  other  is  the  projection  pursuit learning  (PPL).  Unlike  the  totally  parametric  BPL  method,  the  PPL  non-parametrically  estimates  unknown  nonlinear  functions  sequen(cid:173) tially (neuron-by-neuron and layer-by-Iayer) at each iteration while jointly  estimating  the  interconnection  weights.  In  terms  of  learning  efficiency,  both  methods  have  comparable  training  speed  when  based  on  a  Gauss(cid:173) Newton  optimization  algorithm  while  the  PPL  is  more  parsimonious.  In  terms of learning robustness  toward noise  outliers,  the  BPL is  more sensi(cid:173) tive to  the  outliers.",0,https://papers.nips.cc/paper_files/paper/1991/file/a8849b052492b5106526b2331e526138-Paper.pdf
1991,"Unsupervised Classifiers, Mutual Information and 'Phantom Targets","John Bridle, Anthony Heading, David MacKay",3,David J.e. MacKay ,0,https://papers.nips.cc/paper_files/paper/1991/file/a8abb4bb284b5b27aa7cb790dc20f80b-Paper.pdf
1991,"Fast, Robust Adaptive Control by Learning only Forward Models",Andrew Moore,1,"A  large  class  of motor control  tasks  requires  that on  each cycle  the con(cid:173) troller  is  told  its  current  state  and  must  choose  an  action  to  achieve  a  specified,  state-dependent,  goal  behaviour.  This  paper  argues  that  the  optimization  of  learning  rate,  the  number  of experimental  control  deci(cid:173) sions before adequate performance is obtained, and  robustness is of prime  importance-if necessary  at  the  expense  of computation  per  control  cy(cid:173) cle  and  memory  requirement.  This  is  motivated  by  the observation  that  a  robot  which  requires  two  thousand  learning  steps  to  achieve  adequate  performance, or a  robot  which occasionally gets stuck while learning,  will  always  be  undesirable,  whereas  moderate  computational  expense  can  be  accommodated by increasingly powerful computer hardware.  It is  not un(cid:173) reasonable  to assume  the  existence  of inexpensive  100  Mflop  controllers  within  a  few  years  and  so  even  processes  with  control  cycles  in  the  low  tens of milliseconds  will  have millions of machine instructions in  which to  make their decisions.  This paper outlines a learning control scheme which  aims to make effective use of such computational power. ",0,https://papers.nips.cc/paper_files/paper/1991/file/a9a1d5317a33ae8cef33961c34144f84-Paper.pdf
1991,Induction of Finite-State Automata Using Second-Order Recurrent Networks,"Raymond Watrous, Gary Kuhn",2,"Second-order  recurrent  networks  that  recognize  simple  finite  state  lan(cid:173) guages over  {0,1}* are  induced  from  positive and negative examples.  Us(cid:173) ing the  complete gradient of the  recurrent  network  and sufficient  training  examples to  constrain  the  definition  of the  language to  be induced,  solu(cid:173) tions  are  obtained  that  correctly  recognize  strings of arbitrary  length.  A  method for  extracting  a  finite  state  automaton corresponding  to  an  opti(cid:173) mized network is demonstrated.",0,https://papers.nips.cc/paper_files/paper/1991/file/a9a6653e48976138166de32772b1bf40-Paper.pdf
1991,Network generalization for production: Learning and producing styled letterforms,"Igor Grebert, David Stork, Ron Keesing, Steve Mims",4,"We designed and trained a connectionist network to generate  letterfonns in a new font given just a few exemplars from  that font. During learning. our network constructed a  distributed internal representation of fonts as well as letters.  despite the fact that each training instance exemplified both a  font and a letter. It was necessary to have separate but  interconnected hidden units for "" letter"" and ""font""  representations - several alternative architectures were not  successful.",0,https://papers.nips.cc/paper_files/paper/1991/file/ab817c9349cf9c4f6877e1894a1faa00-Paper.pdf
1991,Green's Function Method for Fast On-Line Learning Algorithm of Recurrent Neural Networks,"Guo-Zheng Sun, Hsing-Hen Chen, Yee-Chun Lee",3,"The two well known learning algorithms of recurrent neural networks are  the back-propagation (Rumelhart & el al.,  Werbos) and the  forward propa(cid:173) gation (Williams and Zipser). The main drawback of back-propagation is  its  off-line backward path in time for error cumulation. This violates the on-line  requirement in many  practical applications.  Although the  forward propaga(cid:173) tion algorithm can be used in an on-line manner, the annoying drawback is  the heavy computation load required to update the high dimensional sensitiv(cid:173) ity matrix (0( fir) operations for each time step). Therefore, to develop a fast  forward algorithm is a challenging task. In this paper w~ proposed a forward  learning algorithm which is one order faster (only 0(fV3) operations for each  time step) than the sensitivity matrix algorithm. The basic idea is that instead  of integrating  the  high  dimensional  sensitivity dynamic  equation  we  solve  forward in time for its Green's function to avoid the redundant computations,  and then update the weights whenever the error is to be corrected. ",0,https://papers.nips.cc/paper_files/paper/1991/file/b337e84de8752b27eda3a12363109e80-Paper.pdf
1991,Constrained Optimization Applied to the Parameter Setting Problem for Analog Circuits,"David Kirk, Kurt Fleischer, Lloyd Watts, Alan Barr",4,"We use constrained optimization to select operating parameters for two  circuits: a simple 3-transistor square root circuit, and an analog VLSI  artificial cochlea. This automated method uses computer controlled mea(cid:173) surement and test equipment to choose chip parameters which minimize  the difference between the actual circuit's behavior and a specified goal  behavior. Choosing the proper circuit parameters is important to com(cid:173) pensate for manufacturing deviations or adjust circuit performance within  a certain range. As biologically-motivated analog VLSI circuits become  increasingly complex, implying more parameters, setting these parameters  by hand will become more cumbersome. Thus an automated parameter  setting method can be of great value [Fleischer 90]. Automated parameter  setting is an integral part of a goal-based engineering design methodology  in which circuits are constructed with parameters enabling a wide range  of behaviors, and are then ""tuned"" to the desired behaviors automatically.",0,https://papers.nips.cc/paper_files/paper/1991/file/b534ba68236ba543ae44b22bd110a1d6-Paper.pdf
1991,Fault Diagnosis of Antenna Pointing Systems using Hybrid Neural Network and Signal Processing Models,"Padhraic Smyth, Jeff Mellstrom",2,"We describe in this paper a novel application of neural networks to system  health monitoring of a large antenna for deep space communications. The  paper outlines our approach to building a monitoring system using hybrid  signal processing and neural network techniques, including autoregressive  modelling, pattern recognition, and Hidden Markov models. We discuss  several problems which are somewhat generic in applications of this kind  - in particular we address the problem of detecting classes which were  not present in the training data. Experimental results indicate that the  proposed system is sufficiently reliable for practical implementation. ",0,https://papers.nips.cc/paper_files/paper/1991/file/b5b41fac0361d157d9673ecb926af5ae-Paper.pdf
1991,Network Model of State-Dependent Sequencing,"Jeffrey Sutton, Adam Mamelak, J. Hobson",3,"A network model with temporal sequencing and state-dependent modula(cid:173) tory features is described. The model is motivated by neurocognitive data  characterizing different states of waking and sleeping. Computer studies  demonstrate how unique states of sequencing can exist within the same  network under different aminergic and cholinergic modulatory influences.  Relationships between state-dependent modulation, memory, sequencing  and learning are discussed.",0,https://papers.nips.cc/paper_files/paper/1991/file/ba2fd310dcaa8781a9a652a31baf3c68-Paper.pdf
1991,"Splines, Rational Functions and Neural Networks","Robert C. Williamson, Peter Bartlett",2,"Connections  between  spline  approximation,  approximation with  rational  functions,  and  feedforward  neural  networks  are  studied.  The  potential  improvement in  the  degree  of approximation in  going  from  single  to two  hidden layer networks is examined.  Some results of Birman and Solomjak  regarding the degree  of approximation achievable  when  knot positions are  chosen  on the basis of the probability distribution of examples rather than  the function  values  are extended.",0,https://papers.nips.cc/paper_files/paper/1991/file/c203d8a151612acf12457e4d67635a95-Paper.pdf
1991,Learning to Make Coherent Predictions in Domains with Discontinuities,"Suzanna Becker, Geoffrey E. Hinton",2,"We  have  previously  described  an  unsupervised  learning  procedure  that  discovers  spatially coherent  propertit>_<;  of the  world  by  maximizing the  in(cid:173) formation  that  parameters  extracted  from  different  parts  of  the  sensory  input convey  about some  common  underlying cause.  When given  random  dot  stereograms  of curved  surfaces,  this  procedure  learns  to  extract  sur(cid:173) face  depth  because  that  is  the  property  that  is  coherent  across  space.  It  also  learns  how  to  interpolate  the  depth  at  one  location  from  the  depths  at  nearby  locations  (Becker  and  Hint.oll.  1992).  1n  this  paper,  we  pro(cid:173) pose  two  new  models  which  handle surfaces  with discontinuities.  The first  model  attempts  to  detect  cases  of discontinuities  and  reject  them.  The  second  model  develops  a  mixture of expert  interpolators.  It  learns  to  de(cid:173) tect  the  locations of discontinuities  and  to  invoke specialized,  asymmetric  interpolators  that  do  not cross  the  discontinuities.",0,https://papers.nips.cc/paper_files/paper/1991/file/c399862d3b9d6b76c8436e924a68c45b-Paper.pdf
1991,Bayesian Model Comparison and Backprop Nets,David MacKay,1,"The Bayesian model comparison framework  is  reviewed, and the Bayesian  Occam's razor is explained.  This framework can be applied to feedforward  networks,  making  possible  (1)  objective  comparisons  between  solutions  using alternative network architectures; (2)  objective choice of magnitude  and  type of weight decay terms;  (3)  quantified estimates of the error  bars  on network  parameters and on network output.  The framework  also  gen(cid:173) erates a  measure of the effective number of parameters determined by the  data.  The  relationship  of  Bayesian  model  comparison  to  recent  work  on  pre(cid:173) diction  of generalisation  ability  (Guyon  et  al.,  1992,  Moody,  1992)  is  dis(cid:173) cussed. ",0,https://papers.nips.cc/paper_files/paper/1991/file/c3c59e5f8b3e9753913f4d435b53c308-Paper.pdf
1991,Networks for the Separation of Sources that are Superimposed and Delayed,"John Platt, Federico Faggin",2,We have created new networks to unmix signals which have been  mixed either with time delays or via filtering. We first show that  a subset of the Herault-Jutten learning rules fulfills a principle of  minimum output power. We then apply this principle to extensions  of the Herault-Jutten network which have delays in the feedback  path. Our networks perform well on real speech and music signals  that have been mixed using time delays or filtering.,0,https://papers.nips.cc/paper_files/paper/1991/file/c410003ef13d451727aeff9082c29a5c-Paper.pdf
1991,Burst Synchronization without Frequency Locking in a Completely Solvable Neural Network Model,"Heinz Schuster, Christof Koch",2,"The dynamic behavior of a network model consisting of all-to-all excitatory  coupled binary neurons with global inhibition is studied analytically and  numerically. We prove that for random input signals, the output of the  network consists of synchronized bursts with apparently random intermis(cid:173) sions of noisy activity. Our results suggest that synchronous bursts can be  generated by a simple neuronal architecture which amplifies incoming coin(cid:173) cident signals. This synchronization process is accompanied by dampened  oscillations which, by themselves, however, do not play any constructive  role in this and can therefore be considered to be an epiphenomenon.",0,https://papers.nips.cc/paper_files/paper/1991/file/c6e19e830859f2cb9f7c8f8cacb8d2a6-Paper.pdf
1991,Incrementally Learning Time-varying Half-planes,"Anthony Kuh, Thomas Petsche, Ronald Rivest",3,"We present a distribution-free model for incremental learning when concepts vary  with time. Concepts are caused to change by an adversary while an incremental  learning algorithm attempts to track the changing concepts by minimizing the  error between the current target concept and the hypothesis. For a single half(cid:173) plane and the intersection of two half-planes, we show that the average mistake  rate depends on the maximum rate at which an adversary can modify the concept.  These theoretical predictions are verified with simulations of several learning  algorithms including back propagation.",0,https://papers.nips.cc/paper_files/paper/1991/file/c75b6f114c23a4d7ea11331e7c00e73c-Paper.pdf
1991,Oscillatory Neural Fields for Globally Optimal Path Planning,Michael Lemmon,1,"A neural network solution is proposed for solving path planning problems  faced by mobile robots. The proposed network is a two-dimensional sheet  of neurons forming a distributed representation of the robot's workspace.  Lateral interconnections between neurons are ""cooperative"", so that the  network exhibits oscillatory behaviour. These oscillations are used to gen(cid:173) erate solutions of Bellman's dynamic programming equation in the context  of path planning. Simulation experiments imply that these networks locate  global optimal paths even in the presence of substantial levels of circuit  nOlse. ",0,https://papers.nips.cc/paper_files/paper/1991/file/c9892a989183de32e976c6f04e700201-Paper.pdf
1991,Retinogeniculate Development: The Role of Competition and Correlated Retinal Activity,"Ron Keesing, David Stork, Carla Shatz",3,"During visual development, projections from retinal ganglion cells  (RGCs) to the lateral geniculate nucleus (LGN) in cat are refined to  produce ocular dominance layering and precise topographic mapping.  Normal development depends upon activity in RGCs, suggesting a key  role for activity-dependent synaptic plasticity. Recent experiments on  prenatal retina show that during early development, ""waves"" of activity  pass across RGCs (Meister, et aI., 1991). We provide the first  simulations to demonstrate that such retinal waves, in conjunction with  Hebbian synaptic competition and early arrival of contralateral axons,  can account for observed patterns of retinogeniculate projections in  normal and experimentally-treated animals.",0,https://papers.nips.cc/paper_files/paper/1991/file/cbcb58ac2e496207586df2854b17995f-Paper.pdf
1991,A Neural Net Model for Adaptive Control of Saccadic Accuracy by Primate Cerebellum and Brainstem,"Paul Dean, John Mayhew, Pat Langdon",3,"Accurate saccades require interaction between brainstem circuitry and the  cerebeJJum.  A model of this interaction is described, based on Kawato's  principle  of  feedback-error-Iearning.  In  the  model  a  part  of  the  brainstem  (the superior colliculus) acts as a simple feedback controJJer  with no knowledge of initial eye position, and provides an error signal  for the cerebeJJum to correct for eye-muscle nonIinearities.  This teaches  the cerebeJJum,  modelled as a CMAC, to adjust appropriately the gain  on the brainstem burst-generator's internal feedback loop and so alter the  size of burst sent to  the  motoneurons.  With  direction-only errors  the  system rapidly learns to make accurate horizontal eye movements from  any  starting position, and  adapts realistically to  subsequent simulated  eye-muscle weakening or displacement of the saccadic target.",0,https://papers.nips.cc/paper_files/paper/1991/file/ccb1d45fb76f7c5a0bf619f979c6cf36-Paper.pdf
1991,Segmentation Circuits Using Constrained Optimization,John Harris,1,"A novel segmentation  algorithm has  been  developed  utilizing an absolute(cid:173) value  smoothness  penalty  instead  of  the  more  common  quadratic  regu(cid:173) larizer.  This  functional  imposes  a  piece-wise  constant  constraint  on  the  segmented  data.  Since  the  minimized energy  is  guaranteed  to  be  convex,  there  are  no  problems  with  local  minima  and  no  complex  continuation  methods are  necessary  to find  the  unique  global  minimum.  By  interpret(cid:173) ing the minimized energy  as  the generalized  power  of a  nonlinear resistive  network,  a  continuous-time analog segmentation  circuit was  constructed.",0,https://papers.nips.cc/paper_files/paper/1991/file/cee631121c2ec9232f3a2f028ad5c89b-Paper.pdf
