Year,Title,Authors,Number of authors,Abstract,Citations,Paper file
1995,Competence Acquisition in an Autonomous Mobile Robot using Hardware Neural Techniques,"Geoffrey Jackson, Alan Murray",2,"In  this  paper  we  examine  the  practical  use  of  hardware  neural  networks  in  an  autonomous  mobile  robot.  We  have  developed  a  hardware  neural  system  based  around  a  custom  VLSI  chip,  EP(cid:173) SILON  III,  designed  specifically  for  embedded  hardware  neural  applications.  We  present  here  a  demonstration  application  of an  autonomous mobile robot that highlights the flexibility of this sys(cid:173) tem.  This robot gains basic mobility competence in very few  train(cid:173) ing epochs  using  an  ""instinct-rule""  training methodology.",0,https://papers.nips.cc/paper_files/paper/1995/file/7c9d0b1f96aebd7b5eca8c3edaa19ebb-Paper.pdf
1995,Gaussian Processes for Regression,"Christopher Williams, Carl Rasmussen",2,"The Bayesian analysis of neural networks is difficult because a sim(cid:173) ple  prior  over  weights  implies  a  complex  prior  distribution  over  functions .  In this paper we investigate the use of Gaussian process  priors  over  functions,  which  permit  the  predictive  Bayesian  anal(cid:173) ysis  for  fixed  values  of hyperparameters  to  be  carried  out exactly  using matrix operations.  Two methods, using optimization and av(cid:173) eraging (via Hybrid Monte Carlo) over  hyperparameters have been  tested  on  a  number  of  challenging  problems  and  have  produced  excellent  results.",0,https://papers.nips.cc/paper_files/paper/1995/file/7cce53cf90577442771720a370c3c723-Paper.pdf
1995,Reorganisation of Somatosensory Cortex after Tactile Training,"Rasmus Petersen, John Taylor",2,"Topographic maps in  primary areas of mammalian cerebral cortex reor(cid:173) ganise as  a result of behavioural  training.  The nature  of this  reorgani(cid:173) sation  seems  consistent  with  the  behaviour  of competitive  neural  net(cid:173) works,  as  has  been  demonstrated  in  the  past  by  computer  simulation.  We model tactile training on the hand representation in primate somato(cid:173) sensory  cortex,  using  the  Neural  Field  Theory  of Amari  and  his  col(cid:173) leagues.  Expressions for  changes in  both receptive field  size  and  mag(cid:173) nification factor are derived,  which  are consistent with  owl  monkey ex(cid:173) periments and make a prediction which goes beyond them.",0,https://papers.nips.cc/paper_files/paper/1995/file/7fec306d1e665bc9c748b5d2b99a6e97-Paper.pdf
1995,Prediction of Beta Sheets in Proteins,"Anders Krogh, Soren Riis",2,"Most current methods for prediction of protein secondary structure  use a small window of the protein sequence to predict the structure  of the central amino acid.  We describe a new method for prediction  of the  non-local  structure  called  ,8-sheet,  which  consists  of two  or  more  ,8-strands  that  are  connected  by  hydrogen  bonds.  Since,8- strands  are  often  widely separated in the  protein  chain, a network  with two windows is introduced.  After training on a set of proteins  the network  predicts  the sheets  well,  but there are many false  pos(cid:173) itives.  By  using  a  global energy  function  the ,8-sheet  prediction is  combined with a  local prediction of the three secondary structures  a-helix, ,8-strand and coil.  The energy function is minimized using  simulated annealing to give  a  final  prediction.",0,https://papers.nips.cc/paper_files/paper/1995/file/818f4654ed39a1c147d1e51a00ffb4cb-Paper.pdf
1995,Active Learning in Multilayer Perceptrons,Kenji Fukumizu,1,"We propose an active learning method with  hidden-unit reduction.  which is  devised specially for multilayer perceptrons (MLP). First,  we  review  our active  learning  method,  and  point  out  that  many  Fisher-information-based  methods  applied  to  MLP  have a  critical  problem:  the  information  matrix  may  be  singular.  To  solve  this  problem, we  derive the singularity condition of an information ma(cid:173) trix, and  propose an active learning technique that is applicable to  MLP.  Its effectiveness is  verified  through experiments.",0,https://papers.nips.cc/paper_files/paper/1995/file/8248a99e81e752cb9b41da3fc43fbe7f-Paper.pdf
1995,A model of transparent motion and non-transparent motion aftereffects,Alexander Grunewald,1,"A  model  of  human  motion  perception  is  presented.  The  model  contains two stages of direction selective units.  The first stage con(cid:173) tains  broadly  tuned  units,  while  the  second  stage  contains  units  that are  narrowly  tuned.  The  model  accounts  for  the  motion  af(cid:173) tereffect  through  adapting  units  at  the  first  stage  and  inhibitory  interactions at the second stage.  The model explains how two pop(cid:173) ulations of dots moving in slightly different directions are perceived  as  a  single  population  moving  in  the  direction of the  vector  sum,  and how two populations moving in strongly different directions are  perceived as  transparent motion.  The model also explains why the  motion aftereffect in both cases appears as non-transparent motion.",0,https://papers.nips.cc/paper_files/paper/1995/file/82b8a3434904411a9fdc43ca87cee70c-Paper.pdf
1995,Improved Gaussian Mixture Density Estimates Using Bayesian Penalty Terms and Network Averaging,"Dirk Ormoneit, Volker Tresp",2,Volker Tresp,0,https://papers.nips.cc/paper_files/paper/1995/file/83fa5a432ae55c253d0e60dbfa716723-Paper.pdf
1995,A Practical Monte Carlo Implementation of Bayesian Learning,Carl Rasmussen,1,A  practical  method  for  Bayesian  training  of feed-forward  neural  networks  using  sophisticated  Monte  Carlo  methods  is  presented  and evaluated.  In reasonably small amounts of computer time this  approach  outperforms  other  state-of-the-art  methods  on  5  data(cid:173) limited tasks  from real world  domains.,0,https://papers.nips.cc/paper_files/paper/1995/file/84d2004bf28a2095230e8e14993d398d-Paper.pdf
1995,A Smoothing Regularizer for Recurrent Neural Networks,"Lizhong Wu, John Moody",2,"We derive a smoothing regularizer for recurrent network models by  requiring robustness in prediction performance to perturbations of  the training data.  The regularizer can be viewed  as  a  generaliza(cid:173) tion of the first order Tikhonov stabilizer to dynamic models.  The  closed-form  expression  of the  regularizer  covers  both time-lagged  and  simultaneous recurrent  nets,  with  feedforward  nets  and  one(cid:173) layer linear nets as special cases.  We  have successfully tested this  regularizer in a  number of case studies and found that it performs  better than standard quadratic weight  decay. ",0,https://papers.nips.cc/paper_files/paper/1995/file/8597a6cfa74defcbde3047c891d78f90-Paper.pdf
1995,REMAP: Recursive Estimation and Maximization of A Posteriori Probabilities - Application to Transition-Based Connectionist Speech Recognition,"Yochai Konig, Hervé Bourlard, Nelson Morgan",3,"In  this  paper,  we  introduce  REMAP,  an  approach for  the training  and estimation of posterior probabilities using a recursive algorithm  that is  reminiscent of the EM-based  Forward-Backward  (Liporace  1982)  algorithm  for  the  estimation  of sequence  likelihoods.  Al(cid:173) though  very  general,  the  method  is  developed  in  the  context  of a  statistical  model for  transition-based speech  recognition  using  Ar(cid:173) tificial  Neural  Networks  (ANN)  to  generate  probabilities for  Hid(cid:173) den  Markov  Models  (HMMs).  In  the  new  approach,  we  use  local  conditional posterior probabilities of transitions to estimate global  posterior  probabilities of word  sequences.  Although  we  still  use  ANNs  to  estimate  posterior  probabilities,  the  network  is  trained  with targets that are themselves estimates of local posterior proba(cid:173) bilities.  An  initial experimental result shows a significant decrease  in error-rate in  comparison to a  baseline system.",0,https://papers.nips.cc/paper_files/paper/1995/file/883e881bb4d22a7add958f2d6b052c9f-Paper.pdf
1995,Harmony Networks Do Not Work,René Gourley,1,"Harmony  networks  have  been  proposed  as  a  means by  which  con(cid:173) nectionist  models can perform symbolic computation.  Indeed,  pro(cid:173) ponents claim that a harmony network can be built that constructs  parse trees for strings in  a context free  language.  This paper shows  that  harmony  networks  do  not  work  in  the  following  sense:  they  construct  many outputs that are  not valid  parse  trees. ",0,https://papers.nips.cc/paper_files/paper/1995/file/884d79963bd8bc0ae9b13a1aa71add73-Paper.pdf
1995,Learning Sparse Perceptrons,"Jeffrey Jackson, Mark Craven",2,"We  introduce  a  new  algorithm  designed  to  learn  sparse  percep(cid:173) trons over input representations which include high-order features.  Our  algorithm,  which  is  based  on a  hypothesis-boosting  method,  is  able to PAC-learn a  relatively  natural class  of target concepts.  Moreover, the algorithm appears to work well in practice:  on a set  of three  problem  domains,  the algorithm  produces  classifiers  that  utilize  small  numbers  of features  yet  exhibit  good  generalization  performance.  Perhaps most  importantly,  our algorithm generates  concept descriptions that are easy for  humans to understand. ",0,https://papers.nips.cc/paper_files/paper/1995/file/8a1e808b55fde9455cb3d8857ed88389-Paper.pdf
1995,The Role of Activity in Synaptic Competition at the Neuromuscular Junction,"Samuel Joseph, David Willshaw",2,An  extended  version  of the  dual  constraint  model  of motor  end(cid:173) plate morphogenesis is  presented that includes activity dependent  and  independent  competition.  It is  supported by  a  wide  range  of  recent neurophysiological evidence that indicates a strong relation(cid:173) ship  between  synaptic  efficacy  and  survival.  The  computational  model is  justified  at the molecular level  and its predictions match  the developmental and regenerative behaviour of real synapses.,0,https://papers.nips.cc/paper_files/paper/1995/file/8a3363abe792db2d8761d6403605aeb7-Paper.pdf
1995,Absence of Cycles in Symmetric Neural Networks,"Xin Wang, Arun Jagota, Fernanda Botelho, Max Garzon",4,Requests for name changes in the electronic proceedings will be accepted with no questions asked.  However name changes may cause bibliographic tracking issues.  Authors are asked to consider this carefully and discuss it with their co-authors prior to requesting a name change in the electronic proceedings.,0,https://papers.nips.cc/paper_files/paper/1995/file/8b4066554730ddfaa0266346bdc1b202-Paper.pdf
1995,Explorations with the Dynamic Wave Model,"Thomas Rebotier, Jeffrey Elman",2,"Following  Shrager  and  Johnson  (1995)  we  study  growth  of  logi(cid:173) cal  function  complexity  in  a  network  swept  by  two  overlapping  waves:  one  of pruning, and  the  other of Hebbian  reinforcement  of  connections.  Results  indicate  a  significant  spatial  gradient  in  the  appearance  of  both  linearly  separable  and  non  linearly  separable  functions of the two inputs of the network; the n.l.s.  cells are  much  sparser  and  their slope of appearance  is  sensitive  to  parameters  in  a  highly  non-linear  way.",0,https://papers.nips.cc/paper_files/paper/1995/file/8ce6790cc6a94e65f17f908f462fae85-Paper.pdf
1995,Generalization in Reinforcement Learning: Successful Examples Using Sparse Coarse Coding,Richard S. Sutton,1,"On large  problems,  reinforcement  learning  systems  must  use  parame(cid:173) terized function approximators such as neural networks in order to gen(cid:173) eralize  between similar  situations and actions.  In these cases  there are  no strong theoretical results on the accuracy  of convergence,  and com(cid:173) putational results  have  been  mixed.  In  particular,  Boyan and  Moore  reported at last year's meeting a series of negative results in attempting  to apply dynamic programming together with function approximation  to simple control problems with continuous state spaces.  In this paper,  we present positive results for all the control tasks they attempted, and  for  one that is significantly larger.  The most important differences  are  that  we  used  sparse-coarse-coded  function  approximators  (CMACs)  whereas  they used mostly global function  approximators, and that we  learned  online  whereas  they  learned  offline.  Boyan  and  Moore  and  others  have  suggested  that  the  problems  they  encountered  could  be  solved  by  using  actual  outcomes  (""rollouts""),  as  in  classical  Monte  Carlo  methods,  and as in the TD().)  algorithm when). =  1.  However,  in our experiments  this always resulted in substantially poorer perfor(cid:173) mance.  We  conclude  that  reinforcement  learning  can  work  robustly  in  conjunction  with  function  approximators,  and  that  there  is  little  justification at present for  avoiding the case  of general  ).. ",0,https://papers.nips.cc/paper_files/paper/1995/file/8f1d43620bc6bb580df6e80b0dc05c48-Paper.pdf
1995,A Multiscale Attentional Framework for Relaxation Neural Networks,"Dimitris Tsioutsias, Eric Mjolsness",2,"We  investigate  the  optimization  of neural  networks  governed  by  general  objective functions.  Practical formulations of such  objec(cid:173) tives  are  notoriously  difficult  to solve;  a  common problem  is  the  poor  local extrema that  result  by  any  of the  applied  methods.  In  this paper, a novel framework is introduced for the solution oflarge(cid:173) scale  optimization problems.  It assumes  little about  the objective  function and can be applied to general nonlinear, non-convex func(cid:173) tions;  objectives  in thousand  of variables  are  thus efficiently  min(cid:173) imized  by  a  combination of techniques  - deterministic  annealing,  multiscale optimization, attention mechanisms and trust region op(cid:173) timization methods.",0,https://papers.nips.cc/paper_files/paper/1995/file/93d65641ff3f1586614cf2c1ad240b6c-Paper.pdf
1995,VLSI Model of Primate Visual Smooth Pursuit,"Ralph Etienne-Cummings, Jan Van der Spiegel, Paul Mueller",3,"A  one  dimensional  model  of primate  smooth  pursuit  mechanism  has  been  implemented  in  2  11m  CMOS  VLSI.  The  model  consolidates  Robinson's  negative  feedback  model  with  Wyatt  and  Pola's  positive  feedback scheme, to produce a  smooth  pursuit  system  which  zero's  the  velocity  of a  target on  the  retina.  Furthermore,  the  system  uses  the  current eye  motion  as  a  predictor for  future  target  motion.  Analysis,  stability and biological correspondence of the system are discussed.  For  implementation  at  the  focal  plane,  a  local  correlation  based  visual  motion  detection  technique  is  used.  Velocity  measurements,  ranging  over 4 orders of magnitude with < 15%  variation, provides  the  input  to  the smooth pursuit system.  The  system  performed  successful  velocity  tracking for high contrast scenes.  Circuit design and performance of the  complete smooth pursuit system is presented.",0,https://papers.nips.cc/paper_files/paper/1995/file/995e1fda4a2b5f55ef0df50868bf2a8f-Paper.pdf
1995,Reinforcement Learning by Probability Matching,"Philip N. Sabes, Michael Jordan",2,"We  present  a  new  algorithm  for  associative  reinforcement  learn(cid:173) ing.  The algorithm is based upon the idea of matching a network's  output probability with a probability distribution derived from the  environment's reward signal.  This Probability Matching algorithm  is shown  to perform faster  and  be  less  susceptible to local  minima  than  previously  existing  algorithms.  We  use  Probability  Match(cid:173) ing to train mixture of experts networks,  an architecture for  which  other reinforcement  learning rules fail  to converge reliably on even  simple  problems.  This  architecture  is  particularly  well  suited  for  our  algorithm as it can compute arbitrarily complex functions  yet  calculation of the output probability is  simple.",0,https://papers.nips.cc/paper_files/paper/1995/file/9ac403da7947a183884c18a67d3aa8de-Paper.pdf
1995,Generalized Learning Vector Quantization,"Atsushi Sato, Keiji Yamada",2,"We  propose  a  new  learning  method,  ""Generalized  Learning  Vec(cid:173) tor Quantization (GLVQ),""  in which reference vectors are updated  based on the steepest descent method in order to minimize the cost  function .  The  cost  function  is  determined  so  that  the  obtained  learning  rule  satisfies  the  convergence  condition.  We  prove  that  Kohonen's  rule  as  used  in  LVQ  does  not  satisfy  the  convergence  condition  and  thus  degrades  recognition  ability.  Experimental re(cid:173) sults  for  printed  Chinese  character recognition  reveal  that  GLVQ  is  superior to  LVQ  in  recognition  ability.",0,https://papers.nips.cc/paper_files/paper/1995/file/9c3b1830513cc3b8fc4b76635d32e692-Paper.pdf
1995,Bayesian Methods for Mixtures of Experts,"Steve Waterhouse, David MacKay, Anthony Robinson",3,We  present  a  Bayesian framework  for  inferring  the  parameters of  a  mixture of experts  model based  on  ensemble  learning  by  varia(cid:173) tional free energy minimisation.  The Bayesian approach avoids the  over-fitting and noise level under-estimation problems of traditional  maximum likelihood inference.  We  demonstrate these  methods on  artificial  problems and sunspot  time series  prediction.,0,https://papers.nips.cc/paper_files/paper/1995/file/9da187a7a191431db943a9a5a6fec6f4-Paper.pdf
1995,High-Speed Airborne Particle Monitoring Using Artificial Neural Networks,"Alistair Ferguson, Theo Sabisch, Paul Kaye, Laurence Dixon, Hamid Bolouri",5,"Current environmental monitoring systems assume particles to be  spherical, and do not attempt to classify them. A laser-based sys(cid:173) tem developed at the University of Hertfordshire aims at classify(cid:173) ing airborne particles through the generation of two-dimensional  scattering profiles. The pedormances of template matching, and  two types of neural network (HyperNet and semi-linear units) are  compared for image classification. The neural network approach is  shown to be capable of comparable recognition pedormance, while  offering a number of advantages over template matching.",0,https://papers.nips.cc/paper_files/paper/1995/file/9f36407ead0629fc166f14dde7970f68-Paper.pdf
1995,Adaptive Mixture of Probabilistic Transducers,Yoram Singer,1,We  introduce and  analyze  a  mixture  model  for  supervised  learning  of  probabilistic transducers.  We  devise an  online learning algorithm  that  efficiently infers the structure and estimates the parameters of each model  in the mixture. Theoretical analysis and comparative simulations indicate  that the learning algorithm tracks the best model from an arbitrarily large  (possibly infinite) pool of models.  We also present an application of the  model for inducing a noun phrase recognizer.,0,https://papers.nips.cc/paper_files/paper/1995/file/a0160709701140704575d499c997b6ca-Paper.pdf
1995,SEEMORE: A View-Based Approach to 3-D Object Recognition Using Multiple Visual Cues,Bartlett Mel,1,"A  neurally-inspired  visual  object  recognition  system  is  described  called  SEEMORE,  whose  goal  is  to  identify  common objects  from  a  large  known  set-independent  of  3-D  viewiag  angle,  distance,  and  non-rigid  distortion.  SEEMORE's  database  consists  of 100  ob(cid:173) jects  that  are  rigid  (shovel),  non-rigid  (telephone  cord),  articu(cid:173) lated  (book), statistical (shrubbery),  and complex (photographs of  scenes).  Recognition results  were  obtained using a  set of 102 color  and shape feature channels within a simple feedforward network ar(cid:173) chitecture.  In  response  to  a  test  set  of 600  novel  test  views  (6  of  each object)  presented individually in color video images, SEEMORE  identified  the  object correctly  97% of the time (chance is 1%)  using  a  nearest  neighbor  classifier.  Similar levels  of performance  were  obtained for  the  subset  of 15  non-rigid objects.  Generalization be(cid:173) havior reveals emergence  of striking natural category structure  not  explicit in  the  input feature  dimensions.",0,https://papers.nips.cc/paper_files/paper/1995/file/a0e2a2c563d57df27213ede1ac4ac780-Paper.pdf
1995,Using Pairs of Data-Points to Define Splits for Decision Trees,"Geoffrey E. Hinton, Michael Revow",2,"Conventional binary classification trees  such  as  CART either split  the data using axis-aligned hyperplanes or  they perform a  compu(cid:173) tationally expensive search  in the continuous space of hyperplanes  with unrestricted orientations.  We show that the limitations of the  former  can  be overcome  without resorting to the latter.  For every  pair of training data-points, there is one hyperplane that is orthog(cid:173) onal  to the line joining the data-points and  bisects  this line.  Such  hyperplanes  are  plausible  candidates  for  splits.  In  a  comparison  on  a suite of 12  datasets  we  found  that this  method of generating  candidate splits outperformed  the standard  methods,  particularly  when  the training sets were  small.",0,https://papers.nips.cc/paper_files/paper/1995/file/a113c1ecd3cace2237256f4c712f61b5-Paper.pdf
1995,Dynamics of On-Line Gradient Descent Learning for Multilayer Neural Networks,"David Saad, Sara Solla",2,We  consider  the  problem  of on-line  gradient  descent  learning for  general  two-layer  neural  networks.  An  analytic  solution  is  pre(cid:173) sented  and used  to investigate the  role of the learning  rate in con(cid:173) trolling the evolution and  convergence  of the learning process. ,0,https://papers.nips.cc/paper_files/paper/1995/file/a1519de5b5d44b31a01de013b9b51a80-Paper.pdf
1995,Geometry of Early Stopping in Linear Networks,Robert Dodier,1,"A theory of early stopping as applied to linear models is presented.  The  backpropagation  learning  algorithm  is  modeled  as  gradient  descent  in  continuous time.  Given  a  training set and  a  validation  set,  all  weight  vectors  found  by  early  stopping must  lie  on  a  cer(cid:173) tain quadric surface, usually an ellipsoid.  Given a training set and  a  candidate early stopping weight  vector,  all  validation  sets  have  least-squares weights lying on a certain plane.  This latter fact  can  be exploited  to estimate  the  probability  of stopping  at any  given  point along the trajectory from the initial weight vector to the least(cid:173) squares weights  derived from  the training set, and to estimate the  probability  that  training  goes  on  indefinitely.  The  prospects  for  extending this theory to nonlinear models are discussed.",0,https://papers.nips.cc/paper_files/paper/1995/file/a1d50185e7426cbb0acad1e6ca74b9aa-Paper.pdf
1995,A Unified Learning Scheme: Bayesian-Kullback Ying-Yang Machine,Lei Xu,1,"A  Bayesian-Kullback  learning scheme,  called Ying-Yang  Machine,  is  proposed  based on  the  two  complement but equivalent Bayesian  representations  for  joint  density  and  their  Kullback  divergence.  Not  only  the  scheme  unifies  existing  major supervised  and  unsu(cid:173) pervised  learnings,  including  the  classical  maximum likelihood  or  least  square learning,  the  maximum information preservation,  the  EM  & em algorithm and information geometry, the recent  popular  Helmholtz  machine,  as  well  as  other  learning  methods  with  new  variants  and  new  results;  but  also  the  scheme  provides  a  number  of new  learning models.",0,https://papers.nips.cc/paper_files/paper/1995/file/a2137a2ae8e39b5002a3f8909ecb88fe-Paper.pdf
1995,Using Feedforward Neural Networks to Monitor Alertness from Changes in EEG Correlation and Coherence,"Scott Makeig, Tzyy-Ping Jung, Terrence J. Sejnowski",3,"We  report  here  that  changes  in  the  normalized  electroencephalo(cid:173) graphic  (EEG)  cross-spectrum  can  be  used  in  conjunction  with  feedforward  neural networks to monitor changes in alertness of op(cid:173) erators  continuously  and  in  near-real  time.  Previously,  we  have  shown  that EEG spectral  amplitudes covary with changes in alert(cid:173) ness  as indexed by changes in behavioral error rate on an auditory  detection task [6,4].  Here, we report for the first time that increases  in the frequency  of detection errors  in  this task are  also  accompa(cid:173) nied  by  patterns of increased  and  decreased  spectral  coherence  in  several  frequency  bands  and  EEG  channel  pairs.  Relationships  between  EEG  coherence  and  performance vary  between  subjects,  but within subjects,  their topographic and spectral profiles appear  stable  from  session  to  session.  Changes  in  alertness  also  covary  with  changes  in  correlations  among  EEG  waveforms  recorded  at  different  scalp  sites,  and  neural  networks  can  also  estimate  alert(cid:173) ness  from  correlation  changes  in  spontaneous  and  unobtrusively(cid:173) recorded  EEG signals.",0,https://papers.nips.cc/paper_files/paper/1995/file/a26398dca6f47b49876cbaffbc9954f9-Paper.pdf
1995,A Dynamical Model of Context Dependencies for the Vestibulo-Ocular Reflex,"Olivier Coenen, Terrence J. Sejnowski",2,"The vestibulo-ocular reflex  (VOR)  stabilizes  images  on  the  retina during  rapid  head motions.  The gain of the VOR (the ratio of eye to head rotation velocity)  is  typically around -1  when the eyes are focused on a distant target.  However, to  stabilize images accurately, the VOR gain must vary  with context (eye position,  eye vergence and head  translation).  We  first  describe  a  kinematic  model of the  VOR which relies solely on sensory information available from the semicircular  canals (head rotation), the otoliths (head translation), and neural correlates of eye  position and vergence angle.  We then propose a dynamical model and compare it  to the eye velocity responses measured in monkeys. The dynamical model repro(cid:173) duces the observed amplitude and time course of the modulation of the VOR and  suggests one way to combine the required neural signals within the cerebellum and  the brain stem.  It also makes predictions for the responses of neurons to multiple  inputs (head rotation and translation, eye position, etc.) in the oculomotor system.",0,https://papers.nips.cc/paper_files/paper/1995/file/a34bacf839b923770b2c360eefa26748-Paper.pdf
1995,Constructive Algorithms for Hierarchical Mixtures of Experts,"Steve Waterhouse, Anthony Robinson",2,"We  present  two  additions  to  the  hierarchical  mixture  of experts  (HME)  architecture.  By  applying a  likelihood splitting criteria to  each expert in the HME we  ""grow"" the tree adaptively during train(cid:173) ing.  Secondly,  by considering only the most probable path through  the tree we  may ""prune""  branches away, either temporarily, or per(cid:173) manently  if they  become  redundant.  We  demonstrate  results  for  the  growing  and  path  pruning  algorithms  which  show  significant  speed  ups  and  more efficient  use  of parameters over  the standard  fixed  structure  in  discriminating  between  two  interlocking spirals  and classifying 8-bit parity patterns.",0,https://papers.nips.cc/paper_files/paper/1995/file/a3fb4fbf9a6f9cf09166aa9c20cbc1ad-Paper.pdf
1995,Discovering Structure in Continuous Variables Using Bayesian Networks,"Reimar Hofmann, Volker Tresp",2,We  study  Bayesian  networks  for  continuous  variables  using  non(cid:173) linear  conditional  density  estimators.  We  demonstrate  that  use(cid:173) ful  structures  can  be extracted  from  a  data set  in  a  self-organized  way and we  present sampling techniques for  belief update based on  Markov  blanket conditional density models.,0,https://papers.nips.cc/paper_files/paper/1995/file/a5e0ff62be0b08456fc7f1e88812af3d-Paper.pdf
1995,Temporal coding in the sub-millisecond range: Model of barn owl auditory pathway,"Richard Kempter, Wulfram Gerstner, J. van Hemmen, Hermann Wagner",4,Binaural  coincidence  detection  is  essential  for  the  localization  of  external  sounds  and  requires  auditory signal  processing  with  high  temporal precision.  We present an integrate-and-fire model of spike  processing in the auditory pathway of the barn owl.  It is shown that  a temporal precision in the microsecond range can be achieved with  neuronal  time constants  which  are  at least  one  magnitude longer.  An  important  feature  of our  model  is  an  unsupervised  Hebbian  learning rule which leads to a  temporal fine  tuning of the neuronal  connections. ,0,https://papers.nips.cc/paper_files/paper/1995/file/a8240cb8235e9c493a0c30607586166c-Paper.pdf
1995,Stable Dynamic Parameter Adaption,Stefan Rüger,1,"A stability criterion for dynamic parameter adaptation is  given.  In  the case  of the learning rate of backpropagation,  a  class of stable  algorithms is presented and studied, including a convergence proof.",0,https://papers.nips.cc/paper_files/paper/1995/file/a89cf525e1d9f04d16ce31165e139a4b-Paper.pdf
1995,Optimizing Cortical Mappings,"Geoffrey Goodhill, Steven Finch, Terrence J. Sejnowski",3,"""Topographic""  mappings occur frequently  in the brain.  A  pop(cid:173) ular approach to understanding the structure of such mappings  is  to map points representing input features  in a  space of a  few  dimensions  to points in a  2 dimensional space using some self(cid:173) organizing  algorithm.  We  argue  that a  more general  approach  may be useful,  where similarities between features  are  not con(cid:173) strained to be geometric distances, and the objective function for  topographic matching is chosen explicitly rather than being spec(cid:173) ified implicitly by the self-organizing algorithm.  We  investigate  analytically an example of this more general approach applied to  the  structure of interdigitated mappings,  such as the pattern of  ocular dominance columns in primary visual cortex.",0,https://papers.nips.cc/paper_files/paper/1995/file/aace49c7d80767cffec0e513ae886df0-Paper.pdf
1995,Experiments with Neural Networks for Real Time Implementation of Control,"Peter Campbell, Michael Dale, Herman Ferrá, Adam Kowalczyk",4,"This  paper  describes  a  neural  network  based  controller  for  allocating  capacity in a telecommunications network.  This system was proposed in  order  to  overcome  a  ""real  time""  response  constraint.  Two  basic  architectures are evaluated:  1) a feedforward network-heuristic and; 2) a  feedforward  network-recurrent  network.  These  architectures  are  compared against a linear programming (LP) optimiser as  a benchmark.  This LP optimiser was  also used as  a teacher to label  the  data samples  for  the feedforward  neural  network training  algorithm.  It is  found  that  the systems  are  able to provide a traffic  throughput  of 99%  and  95%,  respectively,  of  the  throughput  obtained  by  the  linear  programming  solution. Once trained, the neural network based solutions are found in a  fraction of the time required by the LP optimiser.",0,https://papers.nips.cc/paper_files/paper/1995/file/abea47ba24142ed16b7d8fbf2c740e0d-Paper.pdf
1995,Cholinergic suppression of transmission may allow combined associative memory function and self-organization in the neocortex,"Michael Hasselmo, Milos Cekic",2,"Selective  suppression  of  transmission  at  feedback  synapses  during  learning  is  proposed  as  a  mechanism  for  combining  associative feed(cid:173) back  with  self-organization  of feed forward  synapses.  Experimental  data  demonstrates  cholinergic  suppression  of synaptic  transmission  in  layer I (feedback synapses), and a lack of suppression in layer IV (feed(cid:173) forward synapses).  A network with this feature uses local rules to learn  mappings  which  are not  linearly  separable.  During  learning,  sensory  stimuli  and  desired  response  are  simultaneously  presented  as  input.  Feedforward connections  form  self-organized representations  of input,  while suppressed feedback connections learn  the  transpose of feedfor(cid:173) ward connectivity. During recall, suppression is removed, sensory input  activates  the  self-organized  representation,  and  activity  generates  the  learned response.",0,https://papers.nips.cc/paper_files/paper/1995/file/af21d0c97db2e27e13572cbf59eb343d-Paper.pdf
1995,Dynamics of Attention as Near Saddle-Node Bifurcation Behavior,"Hiroyuki Nakahara, Kenji Doya",2,"In  consideration  of attention  as  a  means  for  goal-directed  behav(cid:173) ior in non-stationary environments,  we  argue that the dynamics of  attention  should  satisfy  two  opposing  demands:  long-term  main(cid:173) tenance  and  quick  transition.  These  two  characteristics  are  con(cid:173) tradictory  within  the linear domain.  We  propose  the near saddle(cid:173) node  bifurcation behavior of a  sigmoidal unit with self-connection  as  a  candidate of dynamical mechanism that satisfies both of these  demands.  We  further  show  in  simulations  of  the  'bug-eat-food'  tasks  that  the  near  saddle-node  bifurcation  behavior  of recurrent  networks  can  emerge  as  a functional  property  for  survival in  non(cid:173) stationary environments.",0,https://papers.nips.cc/paper_files/paper/1995/file/afdec7005cc9f14302cd0474fd0f3c96-Paper.pdf
1995,Softassign versus Softmax: Benchmarks in Combinatorial Optimization,"Steven Gold, Anand Rangarajan",2,"A  new  technique,  termed  soft assign,  is  applied  for  the  first  time  to  two  classic  combinatorial  optimization  problems,  the  travel(cid:173) ing  salesman  problem  and  graph  partitioning.  Soft assign ,  which  has emerged from  the recurrent  neural  network/statistical physics  framework, enforces  two-way  (assignment) constraints without the  use  of penalty  terms  in  the  energy  functions.  The  soft assign  can  also  be  generalized  from  two-way  winner-take-all  constraints  to  multiple membership constraints which are required for graph par(cid:173) titioning.  The  soft assign  technique  is  compared  to  the  softmax  (Potts  glass).  Within  the  statistical  physics  framework,  softmax  and a penalty term has been a widely used method for enforcing the  two-way constraints common within many combinatorial optimiza(cid:173) tion  problems.  The  benchmarks  present  evidence  that  soft assign  has clear advantages in accuracy, speed,  parallelizabilityand algo(cid:173) rithmic simplicity over softmax and a penalty term in optimization  problems with two-way constraints.",0,https://papers.nips.cc/paper_files/paper/1995/file/b1563a78ec59337587f6ab6397699afc-Paper.pdf
